Timestamp,Ticker,Action,Price,Volume
2026-01-01 18:18:19,TSLA,Sell,235.37,1061
2026-01-01 18:18:20,AAPL,Buy,209.78,304
2026-01-01 18:18:21,MSFT,Sell,411.69,626
2026-01-01 18:18:22,TSLA,Sell,235.26,215
2026-01-01 18:18:23,TSLA,Buy,235.5,2457
2026-01-01 18:18:24,AAPL,Buy,209.76,1954
2026-01-01 18:18:25,AAPL,Sell,209.72,2699
2026-01-01 18:18:26,MSFT,Buy,411.93,584
2026-01-01 18:18:27,MSFT,Buy,411.89,2398
2026-01-01 18:18:28,TSLA,Buy,235.59,2842
2026-01-01 18:18:29,AAPL,Buy,209.56,1122
2026-01-01 18:18:30,TSLA,Sell,235.71,174
2026-01-01 18:18:31,MSFT,Buy,412.01,23169
2026-01-01 18:18:32,GOOGL,Sell,188.03,4963
2026-01-01 18:18:33,AAPL,Buy,209.6,822
2026-01-01 18:18:34,GOOGL,Sell,187.95,3679
2026-01-01 18:18:35,TSLA,Sell,235.99,2383
2026-01-01 18:18:36,TSLA,Buy,235.74,1102
2026-01-01 18:18:37,AAPL,Buy,209.44,4067
2026-01-01 18:18:38,MSFT,Buy,412.21,1906
2026-01-01 18:18:39,MSFT,Buy,411.98,1714
2026-01-01 18:18:40,AAPL,Buy,209.69,4778
2026-01-01 18:18:41,TSLA,Sell,235.64,10070
2026-01-01 18:18:42,AAPL,Sell,209.65,4888
2026-01-01 18:18:43,AAPL,Sell,209.45,2542
2026-01-01 18:18:44,TSLA,Buy,235.79,4068
2026-01-01 18:18:45,GOOGL,Sell,187.89,3411
2026-01-01 18:18:46,GOOGL,Buy,187.84,2845
2026-01-01 18:18:47,AAPL,Buy,209.4,553
2026-01-01 18:18:48,AAPL,Sell,209.19,3861
2026-01-01 18:18:49,AAPL,Buy,209.04,3990
2026-01-01 18:18:50,GOOGL,Buy,187.83,148
2026-01-01 18:18:51,GOOGL,Buy,188.06,1393
2026-01-01 18:18:52,AAPL,Buy,209.14,3467
2026-01-01 18:18:53,MSFT,Buy,412.26,1129
2026-01-01 18:18:54,MSFT,Buy,412.22,2133
2026-01-01 18:18:55,TSLA,Sell,235.52,3888
2026-01-01 18:18:56,MSFT,Buy,412.0,4379
2026-01-01 18:18:57,AAPL,Buy,208.99,1894
2026-01-01 18:18:58,MSFT,Sell,411.93,2343
2026-01-01 18:18:59,MSFT,Buy,412.31,3809
2026-01-01 18:19:00,MSFT,Sell,412.47,3597
2026-01-01 18:19:01,TSLA,Sell,235.28,2671
2026-01-01 18:19:02,AAPL,Buy,209.14,1978
2026-01-01 18:19:03,GOOGL,Buy,188.11,1104
2026-01-01 18:19:04,GOOGL,Sell,188.25,1128
2026-01-01 18:19:05,TSLA,Sell,235.18,4933
2026-01-01 18:19:06,MSFT,Buy,412.26,2540
2026-01-01 18:19:07,GOOGL,Sell,188.46,705
2026-01-01 18:19:08,AAPL,Buy,209.06,1713
2026-01-01 18:19:09,AAPL,Sell,208.99,3188
2026-01-01 18:19:10,TSLA,Sell,235.17,2632
2026-01-01 18:19:11,AAPL,Buy,208.89,5000
2026-01-01 18:19:12,GOOGL,Sell,188.49,4975
2026-01-01 18:19:13,GOOGL,Sell,188.33,4299
2026-01-01 18:19:14,TSLA,Sell,234.84,895
2026-01-01 18:19:15,MSFT,Sell,412.16,597
2026-01-01 18:19:16,MSFT,Buy,412.11,4095
2026-01-01 18:19:17,TSLA,Buy,235.25,4938
2026-01-01 18:19:18,MSFT,Buy,412.23,1997
2026-01-01 18:19:19,GOOGL,Sell,188.32,1548
2026-01-01 18:19:20,AAPL,Buy,208.92,1154
2026-01-01 18:19:21,AAPL,Buy,208.92,484
2026-01-01 18:19:22,MSFT,Buy,412.24,1668
2026-01-01 18:19:23,MSFT,Sell,412.11,474
2026-01-01 18:19:24,TSLA,Sell,235.4,2423
2026-01-01 18:19:25,AAPL,Buy,209.06,3364
2026-01-01 18:19:26,MSFT,Buy,412.41,2742
2026-01-01 18:19:27,GOOGL,Buy,188.53,4469
2026-01-01 18:19:28,TSLA,Sell,235.76,3665
2026-01-01 18:19:29,TSLA,Sell,235.65,3271
2026-01-01 18:19:30,AAPL,Buy,208.88,2264
2026-01-01 18:19:31,TSLA,Buy,235.81,4940
2026-01-01 18:19:32,AAPL,Sell,208.88,2244
2026-01-01 18:19:33,TSLA,Sell,235.7,4945
2026-01-01 18:19:34,TSLA,Sell,235.66,2126
2026-01-01 18:19:35,AAPL,Sell,209.08,845
2026-01-01 18:19:36,AAPL,Sell,209.03,1096
2026-01-01 18:19:37,GOOGL,Buy,188.48,2778
2026-01-01 18:19:38,MSFT,Sell,412.2,37514
2026-01-01 18:19:39,TSLA,Buy,235.52,486
2026-01-01 18:19:40,AAPL,Sell,209.0,19805
2026-01-01 18:19:41,TSLA,Buy,235.66,4579
2026-01-01 18:19:42,TSLA,Sell,235.73,3485
2026-01-01 18:19:43,TSLA,Buy,235.86,1040
2026-01-01 18:19:44,GOOGL,Buy,188.48,3927
2026-01-01 18:19:45,AAPL,Sell,209.2,2732
2026-01-01 18:19:46,GOOGL,Sell,188.62,1637
2026-01-01 18:19:47,MSFT,Buy,412.29,1841
2026-01-01 18:19:48,MSFT,Buy,412.31,4606
2026-01-01 18:19:49,GOOGL,Sell,188.83,2334
2026-01-01 18:19:50,TSLA,Buy,236.09,554
2026-01-01 18:19:51,TSLA,Sell,236.21,1341
2026-01-01 18:19:52,GOOGL,Buy,188.83,3009
2026-01-01 18:19:53,TSLA,Sell,236.53,276
2026-01-01 18:19:54,GOOGL,Buy,188.69,1377
2026-01-01 18:19:55,GOOGL,Sell,188.52,925
2026-01-01 18:19:56,GOOGL,Sell,188.53,3973
2026-01-01 18:19:57,MSFT,Buy,412.43,3502
2026-01-01 18:19:58,GOOGL,Sell,188.54,3432
2026-01-01 18:19:59,MSFT,Sell,412.41,2232
2026-01-01 18:20:00,TSLA,Sell,236.51,2275
2026-01-01 18:20:01,MSFT,Buy,412.51,3535
2026-01-01 18:20:02,TSLA,Sell,236.47,656
2026-01-01 18:20:03,MSFT,Buy,412.41,4188
2026-01-01 18:20:04,AAPL,Buy,208.98,2671
2026-01-01 18:20:05,AAPL,Buy,209.27,2662
2026-01-01 18:20:06,GOOGL,Sell,188.38,2509
2026-01-01 18:20:07,GOOGL,Buy,188.74,184
2026-01-01 18:20:08,GOOGL,Sell,189.02,2644
2026-01-01 18:20:09,AAPL,Sell,209.14,1649
2026-01-01 18:20:10,AAPL,Buy,209.33,4369
2026-01-01 18:20:11,MSFT,Buy,412.57,2848
2026-01-01 18:20:12,AAPL,Sell,209.54,4402
2026-01-01 18:20:13,AAPL,Buy,209.48,244
2026-01-01 18:20:14,AAPL,Sell,209.67,4489
2026-01-01 18:20:15,AAPL,Buy,209.69,2800
2026-01-01 18:20:16,AAPL,Sell,209.71,3494
2026-01-01 18:20:17,AAPL,Buy,209.64,1378
2026-01-01 18:20:18,AAPL,Buy,209.42,949
2026-01-01 18:20:19,AAPL,Buy,209.13,1790
2026-01-01 18:20:20,GOOGL,Sell,189.25,3013
2026-01-01 18:20:21,MSFT,Sell,412.95,2115
2026-01-01 18:20:22,MSFT,Sell,412.75,920
2026-01-01 18:20:23,MSFT,Sell,412.58,3157
2026-01-01 18:20:24,AAPL,Sell,209.01,2079
2026-01-01 18:20:25,TSLA,Buy,236.54,616
2026-01-01 18:20:26,MSFT,Sell,412.68,4584
2026-01-01 18:20:27,TSLA,Sell,236.6,1636
2026-01-01 18:20:28,TSLA,Sell,236.57,1539
2026-01-01 18:20:29,GOOGL,Buy,189.11,4214
2026-01-01 18:20:30,AAPL,Buy,209.17,43743
2026-01-01 18:20:31,GOOGL,Sell,189.19,233
2026-01-01 18:20:32,AAPL,Buy,209.19,3666
2026-01-01 18:20:33,MSFT,Sell,412.79,4132
2026-01-01 18:20:34,TSLA,Sell,236.76,27971
2026-01-01 18:20:35,GOOGL,Sell,189.27,1303
2026-01-01 18:20:36,TSLA,Sell,236.81,876
2026-01-01 18:20:37,TSLA,Sell,236.8,3537
2026-01-01 18:20:38,MSFT,Sell,412.42,4296
2026-01-01 18:20:39,AAPL,Sell,209.29,585
2026-01-01 18:20:40,GOOGL,Buy,189.23,3492
2026-01-01 18:20:41,TSLA,Buy,236.92,399
2026-01-01 18:20:42,MSFT,Sell,412.15,2693
2026-01-01 18:20:43,MSFT,Buy,411.85,1480
2026-01-01 18:20:44,MSFT,Buy,411.84,1339
2026-01-01 18:20:45,AAPL,Buy,209.38,4236
2026-01-01 18:20:46,TSLA,Sell,237.28,2112
2026-01-01 18:20:47,TSLA,Buy,237.36,3764
2026-01-01 18:20:48,GOOGL,Sell,188.83,1164
2026-01-01 18:20:49,AAPL,Buy,209.33,511
2026-01-01 18:20:50,MSFT,Buy,412.06,937
2026-01-01 18:20:51,AAPL,Sell,209.12,2703
2026-01-01 18:20:52,TSLA,Sell,237.55,2933
2026-01-01 18:20:53,TSLA,Sell,237.45,4907
2026-01-01 18:20:54,MSFT,Buy,412.23,4363
2026-01-01 18:20:55,AAPL,Sell,209.16,4583
2026-01-01 18:20:56,GOOGL,Buy,188.9,2577
2026-01-01 18:20:57,GOOGL,Sell,189.02,2961
2026-01-01 18:20:58,GOOGL,Buy,189.11,35102
2026-01-01 18:20:59,MSFT,Sell,412.18,10192
2026-01-01 18:21:00,MSFT,Sell,412.25,3943
2026-01-01 18:21:01,AAPL,Buy,209.13,1354
2026-01-01 18:21:02,GOOGL,Buy,189.06,4987
2026-01-01 18:21:03,MSFT,Buy,412.37,3381
2026-01-01 18:21:04,TSLA,Sell,237.38,1379
2026-01-01 18:21:05,TSLA,Buy,237.38,4823
2026-01-01 18:21:06,TSLA,Buy,237.22,2056
2026-01-01 18:21:07,AAPL,Sell,208.94,4947
2026-01-01 18:21:08,GOOGL,Buy,189.09,2345
2026-01-01 18:21:09,MSFT,Buy,412.24,3331
2026-01-01 18:21:10,GOOGL,Sell,188.98,1701
2026-01-01 18:21:11,TSLA,Buy,237.35,1997
2026-01-01 18:21:12,AAPL,Buy,208.59,199
2026-01-01 18:21:13,MSFT,Buy,411.99,2143
2026-01-01 18:21:14,TSLA,Buy,237.15,280
2026-01-01 18:21:15,AAPL,Sell,208.58,4749
2026-01-01 18:21:16,MSFT,Sell,411.9,4492
2026-01-01 18:21:17,MSFT,Buy,411.88,632
2026-01-01 18:21:18,TSLA,Buy,237.12,1730
2026-01-01 18:21:19,AAPL,Buy,208.14,647
2026-01-01 18:21:20,TSLA,Sell,237.15,1210
2026-01-01 18:21:21,GOOGL,Buy,188.97,163
2026-01-01 18:21:22,AAPL,Sell,208.33,4295
2026-01-01 18:21:23,AAPL,Sell,208.22,347
2026-01-01 18:21:24,AAPL,Buy,208.43,2341
2026-01-01 18:21:25,AAPL,Buy,208.35,3995
2026-01-01 18:21:26,MSFT,Buy,411.95,1680
2026-01-01 18:21:27,MSFT,Sell,412.02,1538
2026-01-01 18:21:28,MSFT,Sell,411.73,2477
2026-01-01 18:21:29,MSFT,Sell,411.69,3414
2026-01-01 18:21:30,MSFT,Sell,411.74,3071
2026-01-01 18:21:31,AAPL,Sell,208.32,2487
2026-01-01 18:21:32,AAPL,Sell,208.22,4697
2026-01-01 18:21:33,GOOGL,Sell,189.09,3696
2026-01-01 18:21:34,AAPL,Buy,208.21,3104
2026-01-01 18:21:35,GOOGL,Buy,189.05,4578
2026-01-01 18:21:36,TSLA,Sell,237.12,4266
2026-01-01 18:21:37,MSFT,Buy,411.77,3705
2026-01-01 18:21:38,MSFT,Buy,411.83,4523
2026-01-01 18:21:39,MSFT,Sell,412.04,1207
2026-01-01 18:21:40,TSLA,Sell,236.98,4127
2026-01-01 18:21:41,TSLA,Buy,236.77,2920
2026-01-01 18:21:42,AAPL,Sell,208.47,3553
2026-01-01 18:21:43,GOOGL,Sell,189.05,1815
2026-01-01 18:21:44,TSLA,Buy,236.96,3950
2026-01-01 18:21:45,TSLA,Sell,236.72,130
2026-01-01 18:21:46,MSFT,Sell,412.2,221
2026-01-01 18:21:47,AAPL,Buy,208.37,240
2026-01-01 18:21:48,GOOGL,Sell,189.03,1950
2026-01-01 18:21:49,AAPL,Buy,208.42,13462
2026-01-01 18:21:50,AAPL,Buy,208.57,3329
2026-01-01 18:21:51,MSFT,Buy,412.39,2017
2026-01-01 18:21:52,GOOGL,Sell,188.97,3242
2026-01-01 18:21:53,TSLA,Sell,236.52,3497
2026-01-01 18:21:54,MSFT,Sell,412.4,4999
2026-01-01 18:21:55,TSLA,Buy,236.57,1279
2026-01-01 18:21:56,TSLA,Buy,236.32,3935
2026-01-01 18:21:57,GOOGL,Sell,189.05,4175
2026-01-01 18:21:58,GOOGL,Sell,188.84,1976
2026-01-01 18:21:59,TSLA,Buy,236.04,2546
2026-01-01 18:22:00,AAPL,Buy,208.58,1765
2026-01-01 18:22:01,AAPL,Buy,208.72,3981
2026-01-01 18:22:02,AAPL,Buy,208.61,2745
2026-01-01 18:22:03,TSLA,Sell,235.92,2687
2026-01-01 18:22:04,AAPL,Sell,208.75,3530
2026-01-01 18:22:05,GOOGL,Sell,189.09,2694
2026-01-01 18:22:06,GOOGL,Buy,189.12,4226
2026-01-01 18:22:07,TSLA,Buy,236.1,145
2026-01-01 18:22:08,GOOGL,Buy,189.29,1209
2026-01-01 18:22:09,AAPL,Buy,208.83,1087
2026-01-01 18:22:10,MSFT,Buy,412.56,3009
2026-01-01 18:22:11,GOOGL,Buy,189.37,1070
2026-01-01 18:22:12,MSFT,Buy,412.54,4357
2026-01-01 18:22:13,AAPL,Buy,209.02,1672
2026-01-01 18:22:14,TSLA,Sell,236.01,2896
2026-01-01 18:22:15,GOOGL,Sell,189.32,4750
2026-01-01 18:22:16,MSFT,Buy,412.43,1568
2026-01-01 18:22:17,AAPL,Buy,209.04,4723
2026-01-01 18:22:18,MSFT,Buy,412.54,1844
2026-01-01 18:22:19,GOOGL,Sell,189.23,2400
2026-01-01 18:22:20,GOOGL,Buy,189.22,786
2026-01-01 18:22:21,MSFT,Sell,412.39,1367
2026-01-01 18:22:22,AAPL,Buy,209.0,441
2026-01-01 18:22:23,MSFT,Sell,412.32,2044
2026-01-01 18:22:24,TSLA,Sell,235.67,117
2026-01-01 18:22:25,TSLA,Sell,235.63,327
2026-01-01 18:22:26,AAPL,Sell,208.95,4861
2026-01-01 18:22:27,GOOGL,Buy,189.47,1571
2026-01-01 18:22:28,MSFT,Buy,412.51,4926
2026-01-01 18:22:29,AAPL,Sell,208.72,106
2026-01-01 18:22:30,TSLA,Buy,235.58,4776
2026-01-01 18:22:31,GOOGL,Sell,189.65,3834
2026-01-01 18:22:32,GOOGL,Sell,189.65,645
2026-01-01 18:22:33,TSLA,Sell,235.15,1454
2026-01-01 18:22:34,MSFT,Sell,412.41,3019
2026-01-01 18:22:35,TSLA,Buy,235.37,745
2026-01-01 18:22:36,AAPL,Sell,208.84,1959
2026-01-01 18:22:37,TSLA,Sell,235.48,1287
2026-01-01 18:22:38,AAPL,Buy,209.0,820
2026-01-01 18:22:39,AAPL,Sell,208.98,3979
2026-01-01 18:22:40,GOOGL,Sell,189.61,1280
2026-01-01 18:22:41,GOOGL,Sell,189.42,2869
2026-01-01 18:22:42,AAPL,Sell,209.07,3272
2026-01-01 18:22:43,MSFT,Sell,412.47,2477
2026-01-01 18:22:44,AAPL,Sell,208.97,1663
2026-01-01 18:22:45,AAPL,Buy,208.94,4489
2026-01-01 18:22:46,AAPL,Buy,209.04,2326
2026-01-01 18:22:47,MSFT,Sell,412.45,4294
2026-01-01 18:22:48,MSFT,Sell,412.41,1081
2026-01-01 18:22:49,TSLA,Sell,235.41,4005
2026-01-01 18:22:50,MSFT,Buy,412.13,3901
2026-01-01 18:22:51,AAPL,Sell,209.11,3043
2026-01-01 18:22:52,AAPL,Sell,209.11,2971
2026-01-01 18:22:53,AAPL,Sell,209.19,4578
2026-01-01 18:22:54,TSLA,Sell,235.61,1707
2026-01-01 18:22:55,GOOGL,Buy,189.64,278
2026-01-01 18:22:56,AAPL,Buy,209.13,2330
2026-01-01 18:22:57,GOOGL,Buy,189.37,1411
2026-01-01 18:22:58,AAPL,Sell,208.91,3538
2026-01-01 18:22:59,MSFT,Sell,411.88,3716
2026-01-01 18:23:00,MSFT,Sell,411.65,3339
2026-01-01 18:23:01,AAPL,Sell,208.75,247
2026-01-01 18:23:02,MSFT,Sell,411.6,3767
2026-01-01 18:23:03,GOOGL,Buy,189.3,1825
2026-01-01 18:23:04,AAPL,Buy,208.67,4098
2026-01-01 18:23:05,GOOGL,Buy,189.32,17534
2026-01-01 18:23:06,GOOGL,Buy,189.58,3255
2026-01-01 18:23:07,AAPL,Sell,208.46,1620
2026-01-01 18:23:08,TSLA,Buy,235.65,1338
2026-01-01 18:23:09,MSFT,Sell,411.52,3045
2026-01-01 18:23:10,AAPL,Sell,208.6,2447
2026-01-01 18:23:11,AAPL,Sell,208.4,3972
2026-01-01 18:23:12,GOOGL,Sell,189.46,142
2026-01-01 18:23:13,AAPL,Buy,208.4,2956
2026-01-01 18:23:14,AAPL,Buy,208.52,3820
2026-01-01 18:23:15,TSLA,Buy,235.6,2730
2026-01-01 18:23:16,TSLA,Sell,235.67,252
2026-01-01 18:23:17,TSLA,Buy,235.87,2456
2026-01-01 18:23:18,GOOGL,Sell,189.54,1917
2026-01-01 18:23:19,GOOGL,Sell,189.7,2794
2026-01-01 18:23:20,TSLA,Sell,236.04,4135
2026-01-01 18:23:21,TSLA,Sell,236.09,3651
2026-01-01 18:23:22,GOOGL,Sell,189.78,2387
2026-01-01 18:23:23,TSLA,Buy,236.32,3766
2026-01-01 18:23:24,AAPL,Buy,208.44,2171
2026-01-01 18:23:25,GOOGL,Buy,189.93,729
2026-01-01 18:23:26,TSLA,Sell,236.17,2626
2026-01-01 18:23:27,MSFT,Sell,411.51,3993
2026-01-01 18:23:28,MSFT,Buy,411.75,2978
2026-01-01 18:23:29,GOOGL,Sell,190.0,4843
2026-01-01 18:23:30,TSLA,Sell,236.09,4350
2026-01-01 18:23:31,MSFT,Buy,411.84,151
2026-01-01 18:23:32,AAPL,Sell,208.37,2378
2026-01-01 18:23:33,AAPL,Buy,208.17,1762
2026-01-01 18:23:34,TSLA,Sell,236.09,3183
2026-01-01 18:23:35,TSLA,Buy,235.96,1429
2026-01-01 18:23:36,TSLA,Buy,235.78,3679
2026-01-01 18:23:37,TSLA,Sell,235.51,1941
2026-01-01 18:23:38,AAPL,Buy,208.17,1981
2026-01-01 18:23:39,AAPL,Sell,208.19,165
2026-01-01 18:23:40,AAPL,Sell,208.18,420
2026-01-01 18:23:41,MSFT,Sell,411.82,371
2026-01-01 18:23:42,AAPL,Buy,208.49,1851
2026-01-01 18:23:43,MSFT,Buy,411.66,2585
2026-01-01 18:23:44,AAPL,Sell,208.55,4650
2026-01-01 18:23:45,MSFT,Buy,411.51,2270
2026-01-01 18:23:46,GOOGL,Sell,190.14,364
2026-01-01 18:23:47,GOOGL,Buy,190.12,35736
2026-01-01 18:23:48,AAPL,Buy,208.51,4164
2026-01-01 18:23:49,AAPL,Sell,208.47,4526
2026-01-01 18:23:50,MSFT,Sell,411.4,2518
2026-01-01 18:23:51,TSLA,Buy,235.61,968
2026-01-01 18:23:52,AAPL,Sell,208.58,4291
2026-01-01 18:23:53,GOOGL,Buy,190.15,4325
2026-01-01 18:23:54,GOOGL,Sell,190.08,3829
2026-01-01 18:23:55,AAPL,Sell,208.38,3534
2026-01-01 18:23:56,GOOGL,Buy,190.06,4710
2026-01-01 18:23:57,TSLA,Sell,235.82,488
2026-01-01 18:23:58,TSLA,Buy,235.94,4543
2026-01-01 18:23:59,MSFT,Buy,411.46,1792
2026-01-01 18:24:00,GOOGL,Sell,190.06,3546
2026-01-01 18:24:01,TSLA,Sell,236.01,1909
2026-01-01 18:24:02,AAPL,Sell,208.59,4157
2026-01-01 18:24:03,TSLA,Sell,236.16,4101
2026-01-01 18:24:04,GOOGL,Buy,189.97,3357
2026-01-01 18:24:05,TSLA,Sell,236.12,352
2026-01-01 18:24:06,AAPL,Buy,208.3,3460
2026-01-01 18:24:07,GOOGL,Sell,190.09,826
2026-01-01 18:24:08,MSFT,Sell,411.5,4165
2026-01-01 18:24:09,AAPL,Sell,208.68,4353
2026-01-01 18:24:10,MSFT,Sell,411.42,934
2026-01-01 18:24:11,MSFT,Sell,411.45,568
2026-01-01 18:24:12,MSFT,Buy,411.72,4561
2026-01-01 18:24:13,MSFT,Buy,411.73,3936
2026-01-01 18:24:14,GOOGL,Buy,190.4,4898
2026-01-01 18:24:15,TSLA,Sell,236.08,4255
2026-01-01 18:24:16,TSLA,Buy,235.95,216
2026-01-01 18:24:17,GOOGL,Buy,190.37,3922
2026-01-01 18:24:18,TSLA,Sell,235.78,15545
2026-01-01 18:24:19,GOOGL,Buy,190.2,1026
2026-01-01 18:24:20,AAPL,Sell,208.64,830
2026-01-01 18:24:21,TSLA,Sell,235.73,4762
2026-01-01 18:24:22,AAPL,Sell,208.55,3851
2026-01-01 18:24:23,AAPL,Sell,208.49,1824
2026-01-01 18:24:24,MSFT,Sell,411.66,2314
2026-01-01 18:24:25,TSLA,Sell,235.57,755
2026-01-01 18:24:26,AAPL,Buy,208.58,2199
2026-01-01 18:24:27,MSFT,Sell,411.69,267
2026-01-01 18:24:28,MSFT,Buy,411.64,704
2026-01-01 18:24:29,TSLA,Buy,235.62,746
2026-01-01 18:24:30,GOOGL,Sell,189.94,4491
2026-01-01 18:24:31,TSLA,Sell,235.5,2389
2026-01-01 18:24:32,GOOGL,Sell,190.05,1244
2026-01-01 18:24:33,GOOGL,Sell,190.08,1662
2026-01-01 18:24:34,MSFT,Sell,411.54,612
2026-01-01 18:24:35,TSLA,Buy,235.49,2409
2026-01-01 18:24:36,TSLA,Buy,235.55,4568
2026-01-01 18:24:37,GOOGL,Sell,190.11,2896
2026-01-01 18:24:38,TSLA,Buy,235.42,1013
2026-01-01 18:24:39,MSFT,Buy,411.49,2107
2026-01-01 18:24:40,TSLA,Sell,235.18,585
2026-01-01 18:24:41,GOOGL,Buy,190.13,3757
2026-01-01 18:24:42,GOOGL,Buy,189.98,2746
2026-01-01 18:24:43,MSFT,Sell,411.63,2683
2026-01-01 18:24:44,TSLA,Buy,235.6,3099
2026-01-01 18:24:45,AAPL,Buy,208.69,3869
2026-01-01 18:24:46,MSFT,Buy,411.34,3667
2026-01-01 18:24:47,GOOGL,Sell,189.99,2151
2026-01-01 18:24:48,TSLA,Sell,235.52,4458
2026-01-01 18:24:49,MSFT,Buy,411.46,794
2026-01-01 18:24:50,TSLA,Sell,235.53,4808
2026-01-01 18:24:51,AAPL,Buy,208.69,3908
2026-01-01 18:24:52,MSFT,Sell,411.43,1099
2026-01-01 18:24:53,AAPL,Buy,208.65,295
2026-01-01 18:24:54,MSFT,Buy,411.35,4640
2026-01-01 18:24:55,TSLA,Buy,235.66,3714
2026-01-01 18:24:56,MSFT,Sell,411.29,175
2026-01-01 18:24:57,MSFT,Buy,411.14,2699
2026-01-01 18:24:58,MSFT,Buy,411.1,300
2026-01-01 18:24:59,GOOGL,Buy,190.1,3063
2026-01-01 18:25:00,GOOGL,Buy,190.02,2166
2026-01-01 18:25:01,TSLA,Buy,235.63,2865
2026-01-01 18:25:02,MSFT,Sell,411.07,4680
2026-01-01 18:25:03,GOOGL,Sell,189.71,36789
2026-01-01 18:25:04,TSLA,Buy,235.64,3984
2026-01-01 18:25:05,MSFT,Sell,411.19,1106
2026-01-01 18:25:06,GOOGL,Buy,189.72,3406
2026-01-01 18:25:07,MSFT,Buy,411.15,4004
2026-01-01 18:25:08,AAPL,Sell,208.57,390
2026-01-01 18:25:09,GOOGL,Sell,189.61,3601
2026-01-01 18:25:10,GOOGL,Buy,189.5,2795
2026-01-01 18:25:11,TSLA,Buy,235.52,48359
2026-01-01 18:25:12,GOOGL,Sell,189.63,3893
2026-01-01 18:25:13,GOOGL,Buy,189.72,706
2026-01-01 18:25:14,TSLA,Buy,235.38,2756
2026-01-01 18:25:15,MSFT,Sell,411.15,3958
2026-01-01 18:25:16,GOOGL,Sell,189.91,211
2026-01-01 18:25:17,GOOGL,Sell,190.08,1180
2026-01-01 18:25:18,MSFT,Sell,411.25,4268
2026-01-01 18:25:19,GOOGL,Buy,189.88,4271
2026-01-01 18:25:20,GOOGL,Sell,189.77,3852
2026-01-01 18:25:21,MSFT,Sell,411.52,400
2026-01-01 18:25:22,GOOGL,Sell,189.9,37621
2026-01-01 18:25:23,TSLA,Buy,235.55,3796
2026-01-01 18:25:24,TSLA,Sell,235.51,2925
2026-01-01 18:25:25,MSFT,Buy,411.43,1335
2026-01-01 18:25:26,TSLA,Buy,235.46,124
2026-01-01 18:25:27,TSLA,Buy,235.44,2003
2026-01-01 18:25:28,GOOGL,Sell,189.78,803
2026-01-01 18:25:29,AAPL,Buy,208.7,4247
2026-01-01 18:25:30,AAPL,Buy,208.68,1011
2026-01-01 18:25:31,TSLA,Sell,235.54,1250
2026-01-01 18:25:32,GOOGL,Buy,189.67,1961
2026-01-01 18:25:33,MSFT,Buy,411.34,2465
2026-01-01 18:25:34,TSLA,Buy,235.62,4924
2026-01-01 18:25:35,TSLA,Sell,235.62,1926
2026-01-01 18:25:36,MSFT,Sell,411.1,1524
2026-01-01 18:25:37,GOOGL,Sell,189.83,547
2026-01-01 18:25:38,TSLA,Buy,235.56,1475
2026-01-01 18:25:39,AAPL,Sell,208.83,547
2026-01-01 18:25:40,AAPL,Buy,208.97,4971
2026-01-01 18:25:41,TSLA,Buy,235.61,3219
2026-01-01 18:25:42,TSLA,Buy,235.9,4376
2026-01-01 18:25:43,MSFT,Buy,411.05,4282
2026-01-01 18:25:44,GOOGL,Buy,189.75,2024
2026-01-01 18:25:45,AAPL,Sell,209.03,1710
2026-01-01 18:25:46,AAPL,Sell,208.92,2395
2026-01-01 18:25:47,MSFT,Sell,410.92,4766
2026-01-01 18:25:48,MSFT,Buy,410.72,1682
2026-01-01 18:25:49,AAPL,Sell,208.94,1018
2026-01-01 18:25:50,GOOGL,Buy,189.65,2372
2026-01-01 18:25:51,GOOGL,Buy,189.22,3708
2026-01-01 18:25:52,TSLA,Sell,235.72,3119
2026-01-01 18:25:53,GOOGL,Buy,189.05,2312
2026-01-01 18:25:54,GOOGL,Buy,189.0,4456
2026-01-01 18:25:55,TSLA,Sell,235.79,3161
2026-01-01 18:25:56,AAPL,Sell,209.02,1940
2026-01-01 18:25:57,GOOGL,Buy,189.17,1167
2026-01-01 18:25:58,AAPL,Sell,209.05,1460
2026-01-01 18:25:59,AAPL,Buy,209.13,263
2026-01-01 18:26:00,TSLA,Buy,235.81,834
2026-01-01 18:26:01,GOOGL,Sell,189.23,511
2026-01-01 18:26:02,GOOGL,Buy,189.27,2555
2026-01-01 18:26:03,TSLA,Sell,235.88,1179
2026-01-01 18:26:04,MSFT,Sell,410.58,4526
2026-01-01 18:26:05,TSLA,Sell,236.15,4099
2026-01-01 18:26:06,AAPL,Buy,209.14,3597
2026-01-01 18:26:07,TSLA,Sell,235.98,4968
2026-01-01 18:26:08,TSLA,Sell,236.23,3482
2026-01-01 18:26:09,AAPL,Sell,209.3,949
2026-01-01 18:26:10,AAPL,Buy,209.36,4902
2026-01-01 18:26:11,TSLA,Sell,236.05,230
2026-01-01 18:26:12,TSLA,Sell,235.95,4397
2026-01-01 18:26:13,MSFT,Sell,410.45,2066
2026-01-01 18:26:14,AAPL,Sell,209.55,4947
2026-01-01 18:26:15,AAPL,Sell,209.35,1462
2026-01-01 18:26:16,MSFT,Buy,410.4,3712
2026-01-01 18:26:17,TSLA,Sell,235.77,1719
2026-01-01 18:26:18,TSLA,Sell,235.88,2734
2026-01-01 18:26:19,TSLA,Buy,235.77,1515
